rep,learning_rate,epochs,hidden_units,optimizer,loss_function,train_accuracy,train_precision,train_recall,train_f1_score,train_roc_auc_score,train_auc,train_confusion_matrix,test_accuracy,test_precision,test_recall,test_f1_score,test_roc_auc_score,test_auc,test_confusion_matrix
0,0.1,100000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.9626593806921676,1.0,0.9884615384615385,0.9616463985032742,1.0,-1,"[[543  35]
 [  6 514]]",0.6433333333333333,1.0,0.14516129032258066,0.2517482517482518,1.0,-1,"[[175   1]
 [106  18]]"
0,0.1,100000,"[200, 200, 200]",SGD,binary_crossentropy,0.8260473588342441,1.0,0.7418918918918919,0.8518231186966642,1.0,-1,"[[358   0]
 [191 549]]",0.41,1.0,0.09693877551020408,0.17674418604651163,1.0,-1,"[[104   0]
 [177  19]]"
0,0.1,100000,"[500, 500, 500]",Adam,binary_crossentropy,0.9872495446265938,1.0,0.9785330948121646,0.9873646209386282,1.0,-1,"[[537   2]
 [ 12 547]]",0.6133333333333333,1.0,0.14074074074074075,0.24675324675324675,1.0,-1,"[[165   0]
 [116  19]]"
0,0.1,100000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.9262295081967213,1.0,0.8714285714285714,0.9312977099236641,1.0,-1,"[[468   0]
 [ 81 549]]",0.5033333333333333,1.0,0.1130952380952381,0.20320855614973263,1.0,-1,"[[132   0]
 [149  19]]"
0,0.1,100000,"[500, 500, 500]",SGD,binary_crossentropy,0.9453551912568307,1.0,0.9068219633943427,0.9478260869565217,1.0,-1,"[[493   4]
 [ 56 545]]",0.5433333333333333,1.0,0.11688311688311688,0.20809248554913293,1.0,-1,"[[145   1]
 [136  18]]"
0,0.1,100000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.941712204007286,1.0,0.9821073558648111,0.9391634980988594,1.0,-1,"[[540  55]
 [  9 494]]",0.6433333333333333,1.0,0.14516129032258066,0.2517482517482518,1.0,-1,"[[175   1]
 [106  18]]"
0,0.1,100000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.9234972677595629,1.0,0.9978586723768736,0.9173228346456692,1.0,-1,"[[548  83]
 [  1 466]]",0.68,1.0,0.15315315315315314,0.26153846153846155,1.0,-1,"[[187   2]
 [ 94  17]]"
0,0.1,100000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.9198542805100182,1.0,0.9893842887473461,0.9137254901960784,1.0,-1,"[[544  83]
 [  5 466]]",0.6766666666666666,1.0,0.14545454545454545,0.24806201550387594,1.0,-1,"[[187   3]
 [ 94  16]]"
0,0.01,5000,"[200, 200, 200]",Adam,binary_crossentropy,0.9981785063752276,1.0,0.9963702359346642,0.9981818181818182,1.0,-1,"[[547   0]
 [  2 549]]",0.6233333333333333,1.0,0.14393939393939395,0.25165562913907286,1.0,-1,"[[168   0]
 [113  19]]"
0,0.01,5000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.8160291438979964,1.0,0.9414758269720102,0.7855626326963907,1.0,-1,"[[526 179]
 [ 23 370]]",0.67,1.0,0.11538461538461539,0.19512195121951217,1.0,-1,"[[189   7]
 [ 92  12]]"
0,0.01,5000,"[200, 200, 200]",SGD,binary_crossentropy,0.563752276867031,1.0,0.5453367875647669,0.6373959121877366,1.0,-1,"[[198 128]
 [351 421]]",0.37333333333333335,1.0,0.07106598984771574,0.12962962962962965,1.0,-1,"[[ 98   5]
 [183  14]]"
0,0.01,5000,"[500, 500, 500]",Adam,binary_crossentropy,1.0,1.0,1.0,1.0,1.0,0.5,"[[549   0]
 [  0 549]]",0.6666666666666666,1.0,0.15966386554621848,0.2753623188405797,1.0,-1,"[[181   0]
 [100  19]]"
0,0.01,5000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.7076502732240437,1.0,0.6310344827586207,0.773784355179704,1.0,-1,"[[228   0]
 [321 549]]",0.2733333333333333,1.0,0.08016877637130802,0.14843750000000003,1.0,-1,"[[ 63   0]
 [218  19]]"
0,0.01,5000,"[500, 500, 500]",SGD,binary_crossentropy,0.8096539162112932,1.0,0.7522255192878339,0.8291087489779232,1.0000000000000002,-1,"[[382  42]
 [167 507]]",0.4866666666666667,1.0,0.09580838323353294,0.17204301075268816,0.9999999999999999,-1,"[[130   3]
 [151  16]]"
0,0.01,5000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.9963570127504554,1.0,1.0,0.9963436928702011,1.0,-1,"[[549   4]
 [  0 545]]",0.6933333333333334,1.0,0.17117117117117117,0.2923076923076923,1.0,-1,"[[189   0]
 [ 92  19]]"
0,0.01,5000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.7030965391621129,1.0,0.6274285714285714,0.7710674157303371,1.0,-1,"[[223   0]
 [326 549]]",0.2833333333333333,1.0,0.0811965811965812,0.15019762845849804,1.0,-1,"[[ 66   0]
 [215  19]]"
