rep,learning_rate,epochs,hidden_units,optimizer,loss_function,train_accuracy,train_precision,train_recall,train_f1_score,train_roc_auc_score,train_auc,train_confusion_matrix,test_accuracy,test_precision,test_recall,test_f1_score,test_roc_auc_score,test_auc,test_confusion_matrix
0,0.1,100000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.6110615521855486,1.0,0.9806949806949807,0.36811594202898545,1.0,-1,"[[1116  867]
 [   5  254]]",0.9466666666666667,1.0,1.0,0.3846153846153846,1.0,-1,"[[279  16]
 [  0   5]]"
0,0.1,100000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.7939339875111507,1.0,0.7105431309904153,0.8279970215934476,1.0,-1,"[[ 668    9]
 [ 453 1112]]",0.6033333333333334,1.0,0.14492753623188406,0.25157232704402516,1.0,-1,"[[161   1]
 [118  20]]"
0,0.01,5000,"[200, 200, 200]",Adam,binary_crossentropy,0.936663693131133,1.0,0.8969991889699919,0.9396771452846219,1.0,-1,"[[ 994   15]
 [ 127 1106]]",0.8633333333333333,1.0,0.3148148148148148,0.4533333333333333,1.0,-1,"[[242   4]
 [ 37  17]]"
0,0.01,5000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.6329170383586084,1.0,0.5766460905349794,0.731484502446982,1.0,-1,"[[ 298    0]
 [ 823 1121]]",0.31333333333333335,1.0,0.08888888888888889,0.1626016260162602,1.0,-1,"[[ 74   1]
 [205  20]]"
0,0.01,5000,"[200, 200, 200]",SGD,binary_crossentropy,0.5615521855486173,1.0,0.5940054495912807,0.47008086253369263,1.0,-1,"[[823 685]
 [298 436]]",0.6466666666666666,1.0,0.07920792079207921,0.13114754098360656,1.0,-1,"[[186  13]
 [ 93   8]]"
0,0.01,5000,"[500, 500, 500]",Adam,binary_crossentropy,0.928635147190009,1.0,0.8750975800156128,0.9333888426311407,1.0,-1,"[[ 961    0]
 [ 160 1121]]",0.84,1.0,0.2786885245901639,0.4146341463414634,1.0,-1,"[[235   4]
 [ 44  17]]"
0,0.01,5000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.6891168599464763,1.0,0.6218390804597701,0.7563788885005243,1.0,-1,"[[ 463   39]
 [ 658 1082]]",0.46,1.0,0.11049723756906077,0.19801980198019803,1.0,-1,"[[118   1]
 [161  20]]"
0,0.01,5000,"[500, 500, 500]",SGD,binary_crossentropy,0.6739518287243532,1.0,0.6753597122302158,0.6726377071204658,1.0,-1,"[[760 370]
 [361 751]]",0.6466666666666666,1.0,0.11009174311926606,0.1846153846153846,1.0,-1,"[[182   9]
 [ 97  12]]"
0,0.01,5000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.9402319357716324,1.0,0.9862068965517241,0.9372659176029963,1.0,-1,"[[1107  120]
 [  14 1001]]",0.95,1.0,0.6153846153846154,0.6808510638297872,1.0,-1,"[[269   5]
 [ 10  16]]"
0,0.01,5000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.5958965209634255,1.0,0.5530340404538727,0.7121982210927573,1.0,-1,"[[ 215    0]
 [ 906 1121]]",0.21666666666666667,1.0,0.08203125,0.15162454873646208,1.0,-1,"[[ 44   0]
 [235  21]]"
0,0.01,5000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.6815343443354148,1.0,0.6390977443609023,0.7236842105263157,1.0,-1,"[[593 186]
 [528 935]]",0.5066666666666667,1.0,0.09032258064516129,0.1590909090909091,1.0,-1,"[[138   7]
 [141  14]]"
0,0.01,10000,"[200, 200, 200]",Adam,binary_crossentropy,0.9611953612845674,1.0,0.9279801324503312,0.9626449119793903,1.0,-1,"[[1034    0]
 [  87 1121]]",0.8833333333333333,1.0,0.3541666666666667,0.4927536231884058,0.9999999999999999,-1,"[[248   4]
 [ 31  17]]"
0,0.01,10000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.6079393398751115,1.0,0.5605,0.7183595001602051,1.0,-1,"[[ 242    0]
 [ 879 1121]]",0.24,1.0,0.08433734939759036,0.15555555555555556,1.0,-1,"[[ 51   0]
 [228  21]]"
0,0.01,10000,"[200, 200, 200]",SGD,binary_crossentropy,0.6280107047279215,1.0,0.5793255942509674,0.7153583617747441,1.0,-1,"[[ 360   73]
 [ 761 1048]]",0.37666666666666665,1.0,0.0970873786407767,0.1762114537444934,1.0,-1,"[[ 93   1]
 [186  20]]"
0,0.01,10000,"[500, 500, 500]",Adam,binary_crossentropy,0.9781445138269402,1.0,0.9636678200692042,0.9784804567413263,1.0,-1,"[[1079    7]
 [  42 1114]]",0.9133333333333333,1.0,0.4358974358974359,0.5666666666666667,1.0,-1,"[[257   4]
 [ 22  17]]"
0,0.01,10000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.7743086529884032,1.0,0.7266028002947679,0.7958030669895076,1.0,-1,"[[750 135]
 [371 986]]",0.6666666666666666,1.0,0.1504424778761062,0.2537313432835821,1.0,-1,"[[183   4]
 [ 96  17]]"
0,0.01,10000,"[500, 500, 500]",SGD,binary_crossentropy,0.6226583407671722,1.0,0.5839951130116066,0.6932559825960841,1.0,-1,"[[440 165]
 [681 956]]",0.39,1.0,0.08247422680412371,0.14883720930232558,1.0,-1,"[[101   5]
 [178  16]]"
0,0.01,10000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.9763603925066905,1.0,0.9708994708994709,0.9764966740576497,1.0,-1,"[[1088   20]
 [  33 1101]]",0.94,1.0,0.5517241379310345,0.64,1.0,-1,"[[266   5]
 [ 13  16]]"
0,0.01,10000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.6462979482604817,1.0,0.5856844305120167,0.7387149917627677,1.0,-1,"[[ 328    0]
 [ 793 1121]]",0.33666666666666667,1.0,0.09545454545454546,0.17427385892116184,1.0,-1,"[[ 80   0]
 [199  21]]"
0,0.01,10000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.6949152542372882,1.0,0.6429038587311968,0.7418867924528301,1.0,-1,"[[575 138]
 [546 983]]",0.49333333333333335,1.0,0.10778443113772455,0.19148936170212766,1.0,-1,"[[130   3]
 [149  18]]"
0,0.01,50000,"[200, 200, 200]",Adam,binary_crossentropy,0.967885816235504,1.0,0.9448685326547922,0.9686956521739131,1.0,-1,"[[1056    7]
 [  65 1114]]",0.9266666666666666,1.0,0.4857142857142857,0.6071428571428571,1.0,-1,"[[261   4]
 [ 18  17]]"
0,0.01,50000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.6828724353256022,1.0,0.6289308176100629,0.7377351530800443,1.0,-1,"[[ 531  121]
 [ 590 1000]]",0.45,1.0,0.08620689655172414,0.15384615384615388,1.0,-1,"[[120   6]
 [159  15]]"
0,0.01,50000,"[200, 200, 200]",SGD,binary_crossentropy,0.5958965209634255,1.0,0.5593594699061292,0.6909959072305594,1.0,-1,"[[ 323  108]
 [ 798 1013]]",0.34,1.0,0.08837209302325581,0.1610169491525424,1.0,-1,"[[ 83   2]
 [196  19]]"
0,0.01,50000,"[500, 500, 500]",Adam,binary_crossentropy,0.9803746654772525,1.0,0.9786666666666667,0.9804096170970615,1.0,-1,"[[1097   20]
 [  24 1101]]",0.95,1.0,0.625,0.6666666666666666,1.0,-1,"[[270   6]
 [  9  15]]"
0,0.01,50000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.6480820695807314,1.0,0.5869109947643979,0.7396898713295942,0.9999999999999999,-1,"[[ 332    0]
 [ 789 1121]]",0.35333333333333333,1.0,0.09389671361502347,0.17094017094017094,1.0,-1,"[[ 86   1]
 [193  20]]"
0,0.01,50000,"[500, 500, 500]",SGD,binary_crossentropy,0.6382694023193577,1.0,0.5829764453961456,0.7286717965874875,1.0,-1,"[[ 342   32]
 [ 779 1089]]",0.3333333333333333,1.0,0.08755760368663594,0.1596638655462185,1.0,-1,"[[ 81   2]
 [198  19]]"
0,0.01,50000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.9522747546833185,1.0,0.9128664495114006,0.9544487015751383,1.0,-1,"[[1014    0]
 [ 107 1121]]",0.86,1.0,0.3018867924528302,0.43243243243243246,1.0,-1,"[[242   5]
 [ 37  16]]"
